"eliel,",7
"azriel,",2
"jeremiah,",35
"hodaviah,",3
"jahdiel,",1
"halah,",1
"habor,",1
"hara,",1
amram;,3
miriam.,2
"abishua,",3
abishua,2
"bukki,",2
"uzzi,",6
uzzi,3
"zerahiah,",3
zerahiah,2
"meraioth,",5
meraioth,2
"amariah,",10
amariah,6
ahitub,3
"ahimaaz,",1
(he,7
jerusalem),1
"jehozadak,",1
jehozadak,1
nebuchadnezzar.,3
libni,2
zimmah,1
jeaterai,1
assir,2
ebiasaph,1
tahath,3
uriel,3
elkanah;,2
"amasai,",5
ahimoth.,1
zophai,1
nahath,1
jeroham,2
"vashni,",1
abiah.,1
shimea,2
haggiah,1
asaiah,4
"singing,",9
order.,4
heman,8
"singer,",1
"shemuel,",2
"toah,",1
"mahath,",2
"zephaniah,",2
"ebiasaph,",2
"asaph,",13
"berachiah,",1
"baaseiah,",1
"malchiah,",5
641,7
"ethni,",1
"adaiah,",6
642,7
"zimmah,",2
643,6
"jahath,",2
644,6
"kishi,",1
"abdi,",3
"malluch,",6
645,6
"hashabiah,",11
646,6
"amzi,",2
"bani,",11
"shamer,",1
647,6
"mushi,",1
648,6
649,6
650,3
651,5
652,5
653,5
654,5
castles,2
655,5
656,5
657,4
658,4
hilen,1
659,4
ashan,1
660,2
alemeth,1
661,4
662,4
663,4
664,4
665,4
666,4
667,4
668,4
jokmeam,1
669,4
670,2
bileam,1
kohath.,1
671,3
672,2
daberath,1
673,2
anem,1
674,2
mashal,1
675,2
hukok,1
676,2
hammon,1
kirjathaim,1
677,2
678,1
jahzah,1
679,1
680,1
681,2
"shimrom,",1
tola;,1
"jeriel,",1
"jahmai,",1
"jibsam,",1
uzzi;,2
izrahiah,1
izrahiah;,1
"ishiah,",1
soldiers,18
"jediael,",3
bela;,1
"jerimoth,",5
"iri,",1
five;,3
becher;,1
"zemira,",1
"eliezer,",6
"abiah,",1
alameth.,1
becher.,1
jediael;,1
bilhan,1
bilhan;,1
"ehud,",1
"chenaanah,",1
"zethan,",1
ahishahar.,1
"soldiers,",10
shuppim,2
"ir,",1
"hushim,",1
aher.,1
"jahziel,",1
bilhah.,1
"ashriel,",1
aramitess,1
huppim,1
"shuppim,",1
maachah;),1
peresh;,1
sheresh;,1
ulam,3
rakem.,1
ulam;,1
bedan.,1
hammoleketh,1
"ishod,",1
mahalah.,1
shemidah,1
"ahian,",1
"likhi,",1
aniam.,1
bered,1
eladah,1
"elead,",1
"sherah,",1
"upper,",2
uzzensherah.),1
rephah,1
"resheph,",1
telah,1
tahan,1
laadan,2
non,1
jehoshuah,1
"naaran,",1
towns.,1
"imnah,",1
"isuah,",1
"ishuai,",1
birzavith.,1
"japhlet,",1
"hotham,",1
japhlet;,1
"pasach,",1
"bimhal,",1
ashvath.,1
japhlet.,1
shamer;,1
"ahi,",1
"rohgah,",1
"jehubbah,",1
helem;,1
"zophah,",1
"imna,",1
"shelesh,",1
amal.,1
zophah;,1
"suah,",1
"harnepher,",1
"shual,",1
"beri,",1
"imrah,",1
"bezer,",1
"hod,",1
"shamma,",1
"shilshah,",1
beera.,1
jether;,1
"pispah,",1
ara.,1
ulla;,1
"arah,",3
"haniel,",1
rezia.,1
ashbel,1
aharah,1
nohah,1
rapha,2
fifth.,2
"addar,",1
"abihud,",1
"ahoah,",1
"shephuphan,",1
huram.,1
manahath,1
"uzza,",4
ahihud.,1
shaharaim,1
hushim,2
baara,1
hodesh,1
"jobab,",2
"zibia,",1
"malcham,",1
"jeuz,",1
"shachia,",1
mirma.,1
"abitub,",1
elpaal.,1
elpaal;,2
"misham,",1
"shamed,",1
"ono,",4
"lod,",4
"shashak,",1
"jeremoth,",5
"zebadiah,",4
"ader,",1
"ispah,",1
"joha,",1
"hezeki,",1
ishmerai,1
"jezliah,",1
"jakim,",2
"zichri,",7
"elienai,",1
"zilthai,",2
"beraiah,",1
"shimrath,",1
shimhi;,1
"ishpan,",1
"abdon,",3
"hanan,",8
"antothijah,",1
"iphedeiah,",1
shashak;,1
"shamsherai,",1
"shehariah,",1
"jaresiah,",1
"eliah,",1
jeroham.,2
zacher.,1
mikloth,3
shimeah.,1
"malchishua,",3
eshbaal.,2
meribbaal;,1
meribbaal,3
"pithon,",2
"melech,",2
"tarea,",1
jehoadah;,1
jehoadah,1
"alemeth,",2
"azmaveth,",3
zimri;,2
moza,2
binea,1
azel,4
"bocheru,",2
"sheariah,",2
hanan.,1
azel.,2
eshek,1
jehush,1
"archers,",2
genealogies;,1
transgression.,7
"israelites,",1
nethinims.,2
uthai,1
"imri,",1
shilonites;,1
"jeuel,",1
ninety.,1
sallu,2
"hasenuah,",1
ibneiah,1
"michri,",1
meshullam,6
"shephathiah,",1
ibnijah;,1
"jehoiarib,",2
"pashur,",8
"malchijah,",5
maasiai,1
"jahzerah,",1
"meshillemith,",1
immer;,2
threescore;,1
"hasshub,",1
"bakbakkar,",1
"heresh,",1
"galal,",3
asaph;,3
"shemaiah,",17
"jeduthun,",6
berechiah,4
netophathites.,1
porters,15
"talmon,",5
chief;,1
"kore,",3
"korahites,",1
entry.,2
zechariah,16
meshelemiah,4
ordain,5
wards.,1
"porters,",11
treasuries,6
opening,6
ministering,9
tale.,1
oversee,2
"frankincense,",4
spices.,3
"mattithiah,",8
"korahite,",1
pans.,1
"singers,",14
employed,2
"jehiel,",13
nadab.,1
mikloth.,1
shimeam.,1
kish;,1
"tahrea,",1
jarah;,1
jarah,1
moza;,1
binea;,1
rephaiah,2
hanan,3
jesse.,1
jebus;,1
jebus,1
castle,2
"zion,",57
chief.,5
castle;,1
"jashobeam,",2
"hachmonite,",1
mighties.,2
"pasdammim,",1
barley;,2
"parcel,",1
adullam;,1
mightiest.,1
lifting,9
acts;,1
snowy,1
shammoth,1
"harorite,",1
"pelonite,",3
"antothite,",1
sibbecai,2
ilai,1
heled,1
ithai,1
hurai,1
abiel,1
"baharumite,",1
hashem,1
"gizonite,",1
shage,1
sacar,2
eliphal,1
"ur,",1
"mecherathite,",1
hezro,1
naarai,1
"ezbai,",1
mibhar,1
"haggeri,",1
naharai,1
"berothite,",1
"ahlai,",1
adina,1
shiza,1
"reubenite,",1
joshaphat,1
"mithnite,",1
uzzia,1
"ashterathite,",1
shama,1
jehiel,3
hothan,1
"aroerite,",1
jediael,2
joha,1
"tizite,",1
eliel,3
"mahavite,",1
"jeribai,",1
"joshaviah,",1
"elnaam,",1
ithmah,1
"moabite,",1
jasiel,1
mesobaite.,1
helpers,5
"bows,",5
hurling,1
shooting,2
"ahiezer,",1
shemaah,1
gibeathite;,1
"jeziel,",1
azmaveth;,1
"berachah,",2
antothite.,1
ismaiah,1
"gibeonite,",2
"jahaziel,",2
josabad,1
"gederathite,",1
"eluzai,",1
"bealiah,",1
"shemariah,",2
"haruphite,",1
"jesiah,",1
"azareel,",4
"joezer,",1
"korhites,",2
"joelah,",1
gedor.,1
"buckler,",3
roes,3
mishmannah,1
"seventh,",4
"eighth,",3
elzabad,1
"ninth,",2
"tenth,",4
machbanai,1
eleventh.,1
greatest,13
overflown,3
banks;,1
west.,3
betray,18
helpers;,1
helpeth,4
band.,3
advisement,1
"adnah,",1
"jozabad,",8
rovers,1
leader,2
"aaronites,",2
captains.,2
commandment.,12
expert,6
"rank,",1
joy,106
leader.,1
shihor,1
"cymbals,",7
"chidon,",1
stumbled.,1
perezuzza,1
"cedars,",6
"shammua,",2
"ibhar,",1
"elpalet,",1
"beeliada,",1
baalperazim;,1
elizaphan;,2
"uriel,",1
"musick,",8
"sounding,",1
joy.,19
berechiah;,1
kushaiah;,1
"degree,",3
"ben,",1
"jaaziel,",1
"shemiramoth,",4
"unni,",3
"maaseiah,",15
"elipheleh,",2
"mikneiah,",2
porters.,3
cymbals,6
"aziel,",1
alamoth;,1
"azaziah,",2
sheminith,1
excel.,1
"chenaniah,",1
skilful.,1
doorkeepers,2
"shebaniah,",7
"nethaneel,",5
jehiah,1
chenaniah,2
"cornet,",5
harps.,2
"record,",9
thank,27
jeiel,4
harps;,1
cymbals;,1
jahaziel,4
psalm,1
psalms,5
wondrous,15
works.,33
marvellous,23
mindful,10
heathen;,9
heavens.,13
presence;,4
kindreds,6
holiness.,13
"stable,",1
moved.,16
reigneth.,2
"roar,",6
endureth,58
praise.,13
eight;,2
jeduthun,5
hosah,3
"sound,",5
musical,3
expired,1
settle,9
estate,9
becamest,2
"blessest,",1
syriadamascus;,1
"hadarezer,",3
"tibhath,",1
"chun,",1
tou,1
zobah;,1
congratulate,1
tou;),1
shavsha,1
"hanun,",3
served.,1
odious,2
"syriamaachah,",1
valiantly,3
shophach,2
weigh,5
axes.,1
"sippai,",1
lahmi,1
fingers,9
satan,38
"foes,",2
overtaketh,1
"destroying,",1
ornan,9
plagued.,1
angel;,3
wheat.,3
"ornan,",3
cost.,1
nails,6
joinings;,1
weight;,3
"magnifical,",1
preparation,4
"prosper,",9
prepared;,2
"doing,",5
"laadan,",2
laadan;,2
"zetham,",2
shimei;,1
"haziel,",1
laadan.,1
"zina,",1
beriah.,1
zizah,1
jeush,1
"reckoning,",1
eliezer.,2
shebuel,2
rehabiah,4
jeriah,2
jekameam,2
fourth.,2
jesiah,1
mahli;,1
kish.,1
mushi;,2
"courts,",3
"chambers,",13
"fried,",1
size;,1
"moons,",8
offices,4
"harim,",9
"seorim,",1
"mijamin,",2
"hakkoz,",1
"abijah,",7
"jeshuah,",1
"shecaniah,",2
"huppah,",1
"jeshebeab,",1
"bilgah,",3
sixteenth,3
"immer,",4
"hezir,",2
"aphses,",1
"pethahiah,",3
"jehezekel,",1
"gamul,",1
"delaiah,",3
maaziah.,1
orderings,1
shubael,1
shubael;,1
jehdeiah.,1
"rehabiah,",1
isshiah.,1
izharites;,1
shelomoth,1
shelomoth;,1
jahath.,1
michah,2
michah;,1
isshiah,1
isshiah;,1
zechariah.,2
mahli,2
jaaziah;,2
beno.,1
"beno,",1
"shoham,",1
"zaccur,",6
ibri.,1
jerimoth.,1
"asarelah,",1
jeduthun;,2
"zeri,",1
"jeshaiah,",2
"six,",1
"bukkiah,",2
"mattaniah,",11
"shebuel,",1
"hanani,",7
"eliathah,",2
"giddalti,",2
"romamtiezer,",2
"joshbekashah,",2
"mallothi,",2
"hothir,",2
mahazioth,1
horn.,1
heman.,1
"cunning,",1
eight.,13
"lots,",5
teacher,6
scholar.,1
"izri,",1
"jesharelah,",1
"shubael,",1
"mahazioth,",1
korhites,1
asaph.,1
zebadiah,4
jathniel,1
elam,8
jehohanan,2
seventh.,2
peulthai,1
"othni,",1
"rephael,",1
"elzabad,",1
semachiah.,1
obededom.,1
eighteen.,2
"hosah,",1
simri,1
chief;),1
tebaliah,1
wards,2
shelemiah.,1
lots;,2
asuppim.,1
"shallecheth,",1
causeway,1
asuppim,1
two.,23
parbar,1
"causeway,",1
parbar.,1
gershonite,1
"gershonite,",1
jehieli.,1
jehieli;,1
"izharites,",2
treasures.,5
jeshaiah,3
zichri,3
dedicated.,1
won,3
hashabiah,3
hebronites,1
jerijah,1
affairs,5
"courses,",6
course,27
jashobeam,1
zabdiel,1
perez,2
dodai,1
ammizabad,1
shamhuth,1
izrahite,1
tekoite,1
"anetothite,",1
heldai,1
michael,5
ishmaiah,1
jerimoth,2
azriel,1
azaziah,1
jaasiel,1
azareel,1
account,13
adiel,1
storehouses,3
jehonathan,1
tillage,2
ezri,1
ramathite,1
cellars,2
shiphmite,1
low,29
gederite,1
sharon,3
shitrai,1
sharonite,1
adlai,1
obil,1
ishmaelite,1
jehdeiah,1
meronothite,1
jaziz,1
hagerite.,1
david’s.,1
hachmoni,1
counsellor,5
general,9
"course,",6
stewards,3
footstool,9
liked,1
"sons,)",1
constant,1
searcheth,8
understandeth,8
imaginations,3
now;,5
parlours,1
service;,2
cups,2
bason,1
refined,3
pattern.,2
glistering,1
marble,2
affection,3
proper,4
artificers.,1
"willingly,",4
"drams,",1
gershonite.,1
"victory,",1
majesty,17
reignest,1
all;,11
"sojourners,",1
"shadow,",5
abiding.,1
triest,3
pleasure,42
uprightness.,5
"palace,",18
prospered;,1
submitted,3
"last,",13
promise,33
like.,1
huram,10
"crimson,",4
provide.,1
algum,3
wonderful,18
prudence,1
"father’s,",2
crimson;,1
"graving,",1
device,5
joppa;,3
numbering,1
bearers,3
overseers,4
"moriah,",1
cieled,4
chains.,4
garnished,3
parvaim.,1
walls.,2
amounting,1
reaching,4
joining,1
"brim,",1
"compass,",3
"cast,",2
thickness,4
"handbreadth,",1
lilies;,1
"pommels,",1
pommels,2
wreaths;,1
"wreath,",1
pots,5
zeredathah.,1
"sanctified,",6
sounding,6
trumpets),1
praising,10
thanking,1
stood.,2
scaffold,1
kneeled,8
shewest,5
supplications,11
requiting,1
recompensing,1
walk;,3
caterpillers;,2
"grief,",7
men),1
arm;,4
for;,3
"amiss,",2
"supplications,",6
"let,",4
attent,2
goodness.,3
"praying,",5
"pavement,",2
musick,4
ministry;,2
prosperously,2
effected.,1
judgments;,2
covenanted,4
roots,16
"hamathzobah,",1
tabernacles.,8
"charges,",2
perfected.,2
apparel;,4
cupbearers,1
exceedest,1
"huram,",1
terraces,1
chapmen,1
brought.,4
arabia,2
shield.,11
steps.,8
tarshish,14
"harness,",1
prophecy,12
"shilonite,",1
servitude,2
"bade,",1
roughly;,1
rehoboam.,1
"tekoa,",3
"shoco,",1
"adoraim,",1
fortified,4
"victual,",1
"spears,",8
resorted,5
coasts.,6
"shamariah,",1
zaham.,1
absalom;,1
"attai,",1
"ziza,",1
shelomith.,1
daughters.),1
dispersed,7
"lubims,",1
"sukkiims,",1
ethiopians.,1
"shishak,",1
shishak.,2
deliverance;,2
michaiah,3
"tenderhearted,",2
ambushment,2
relied,3
jeshanah,1
"sayings,",8
story,2
iddo.,2
"towers,",2
mareshah.,2
zephathah,1
ethiopians,11
"overthrown,",2
gerar;,1
oded,3
teaching,19
vexations,1
adversity.,3
rewarded.,2
renewed,6
asa.,2
"brought,",3
cornets.,1
desire;,3
"abelmaim,",1
building;,2
lubims,1
huge,1
rely,1
fro,20
wars.,1
physicians.,1
odours,3
kinds,7
apothecaries’,1
forces,12
baalim;,1
stablished,3
presents;,1
"benhail,",1
"jehonathan,",1
"tobijah,",3
"tobadonijah,",1
jehoshaphat.,1
arabians,3
thousands;,2
adnah,1
amasiah,1
eliada,1
"jehozabad,",1
persuaded,16
imla.,2
assent;,1
"ungodly,",5
taking,20
"controversies,",1
"faithfully,",1
warn,11
trespass.,4
"courageously,",1
syria;,2
"hazazontamar,",1
rulest,2
"house,)",2
"invade,",1
god’s.,6
cliff,1
ziz;,1
jeruel.,1
dismayed;,2
established;,2
ambushments,1
smitten.,2
"jewels,",6
berachah;,1
joy;,9
realm,4
dodavah,1
tarshish.,1
jehoram;,1
revolt,2
"fornication,",17
"whoring,",1
"arabians,",3
incurable,3
diseases.,2
desired.,3
eldest.,1
counsellors,12
destruction.,23
"samaria,)",1
"jehoshabeath,",2
"ahaziah,)",1
"jehohanan,",3
maaseiah,10
elishaphat,1
doors;,3
dismissed,2
courses.,2
"bucklers,",3
"david’s,",1
"crown,",4
rejoicing,19
"nobles,",11
"collection,",1
collection,2
chest,1
mend,1
perfected,6
ear.,8
"diseases,)",1
shimeath,1
"ammonitess,",1
shimrith,1
moabitess.,1
repairing,1
forbear;,1
"forbare,",2
edomites;,1
hostages,1
"uzziah,",7
jecoliah,1
"jabneh,",1
"gurbaal,",1
mehunims.,1
towers,12
husbandmen,9
dressers,1
husbandry.,1
"bands,",9
"ruler,",8
"helmets,",1
"habergeons,",1
slings,1
"engines,",1
invented,1
"bulwarks,",2
abroad;,5
marvellously,2
"helped,",1
withstood,6
appertaineth,1
trespassed;,1
"amoz,",5
write.,3
burial,2
"jerushah,",1
corruptly.,1
ophel,2
forests,2
towers.,3
"wars,",2
azrikam,1
bondwomen,1
"meshillemoth,",2
jehizkiah,1
"hadlai,",1
"already,",10
shod,4
shocho,1
gimzo,1
ruin,6
filthiness,12
"trespassed,",2
backs.,1
"hissing,",5
negligent,2
mahath,1
jehalelel,1
gershonites;,1
heman;,1
"sanctify,",1
"likewise,",9
"began,",4
"sang,",1
seer.,1
"sufficiently,",2
decree,34
"stiffnecked,",1
"scorn,",3
passovers,1
prepareth,3
rejoiced.,1
"thanks,",16
abundantly.,5
questioned,3
faithfully,4
cononiah,2
next.,1
"ismachiah,",1
kore,1
imnah,1
"miniamin,",3
"jeshua,",15
charges,4
courses;,2
establishment,1
win,2
purposed,17
"fountains,",1
"him,)",3
hezekiah.,2
rail,1
affright,1
leaders,3
presents,5
thenceforth.,1
benefit,3
jewels;,2
cotes,1
watercourse,2
"gihon,",2
ambassadors,7
"goodness,",15
"err,",8
hearken.,3
"fetters,",3
"ophel,",2
"height,",7
seers,3
seers.,1
declined,3
purge,14
strowed,1
mattocks,1
joahaz,1
amend,5
artificers,1
"couplings,",1
"scribes,",14
shaphan.,1
"overseers,",2
workmen.,1
"tikvath,",1
"hasrah,",1
college),1
effect.,5
humbledst,1
build;,1
conaniah,1
flayed,1
roasted,3
"caldrons,",2
busied,1
seer;,1
gate;,7
josiah.,2
"kept,",5
necho,3
charchemish,1
meddling,1
megiddo.,1
josiah;,1
lamentations,2
lamentations.,1
"deeds,",5
condemned,18
jehoiakim.,1
"nebuchadnezzar,",4
stiffened,1
"betimes,",2
sending;,1
misused,1
remedy.,3
palaces,21
persia,11
enjoyed,1
cyrus,19
"persia,",10
"accomplished,",9
"god,)",2
"sojourneth,",2
"raised,",4
mithredath,1
"treasurer,",2
"sheshbazzar,",3
sheshbazzar,1
province,19
zerubbabel,12
"nehemiah,",5
"reelaiah,",1
"mordecai,",13
"bilshan,",2
"mizpar,",1
"bigvai,",5
"rehum,",4
baanah.,3
"parosh,",3
"shephatiah,",5
"pahathmoab,",4
jeshua,13
"zattu,",2
"zaccai,",2
threescore.,2
"bebai,",4
"azgad,",3
"adonikam,",3
"adin,",3
ater,2
"bezai,",3
"jorah,",1
"hashum,",4
"gibbar,",1
"netophah,",2
"kirjatharim,",1
"gaba,",2
"michmas,",2
"magbish,",1
twenty.,4
"hadid,",3
"senaah,",2
seventeen.,2
"kadmiel,",6
"ater,",3
"hatita,",2
"shobai,",2
nethinims,5
"ziha,",2
"hasupha,",1
"tabbaoth,",2
"keros,",2
"siaha,",1
"padon,",2
"lebanah,",1
"hagabah,",1
"hagab,",1
"shalmai,",2
"giddel,",4
"gahar,",2
"reaiah,",2
"rezin,",2
"nekoda,",4
"gazzam,",2
"besai,",2
"asnah,",1
"mehunim,",1
"nephusim,",1
"bakbuk,",2
"hakupha,",2
"harhur,",2
"bazluth,",1
"mehida,",2
"harsha,",2
"barkos,",2
"thamah,",1
"neziah,",2
hatipha.,2
"sotai,",2
"sophereth,",2
"peruda,",1
"jaalah,",1
"darkon,",2
"hattil,",2
pochereth,2
"zebaim,",2
ami.,1
"nethinims,",11
"telmelah,",2
"telharsa,",1
"addan,",1
immer,4
260,1
"tobiah,",6
"habaiah,",2
"koz,",2
barzillai;,1
register,3
"genealogy,",2
"polluted,",5
tirshatha,3
"maids,",3
drams,4
270,1
"jozadak,",5
"shealtiel,",9
"custom,",8
required;,1
"consecrated,",1
laid.,8
carpenters;,1
"joppa,",5
persia.,6
kadmiel,1
"henadad,",3
apparel,7
"assur,",1
weakened,3
frustrate,2
"purpose,",8
darius,18
"ahasuerus,",12
accusation,7
artaxerxes,13
"bishlam,",1
"mithredath,",1
"tabeel,",1
persia;,2
rehum,4
chancellor,1
shimshai,4
"chancellor,",2
companions;,1
"dinaites,",1
"apharsathchites,",1
"tarpelites,",1
"apharsites,",1
"archevites,",1
"babylonians,",2
"susanchites,",1
"dehavites,",1
"elamites,",2
noble,6
asnapper,1
foundations.,1
"toll,",3
endamage,1
revenue,2
maintenance,2
"dishonour,",2
certified,2
records,2
"records,",1
hurtful,3
sedition,5
insurrection,4
paid,4
damage,2
artaxerxes’,1
"jews,",51
haggai,9
"iddo,",4
helping,3
"tatnai,",4
shetharboznai,2
"apharsachites,",2
thus;,5
"judea,",1
prospereth,2
"chaldean,",1
governor;,2
"decree,",12
"rolls,",1
"achmetha,",1
"medes,",6
"roll,",9
strongly,1
laid;,1
expenses,2
"restored,",2
"shetharboznai,",2
forthwith,8
hindered.,3
savours,1
dunghill,2
decree;,2
speed.,1
speedily.,4
prophesying,2
"cyrus,",3
"darius,",7
"divisions,",2
"pure,",7
"joyful,",4
"request,",3
"artaxerxes,",1
"realm,",1
"counsellors,",8
needful,6
"bestow,",1
treasurers,2
"speedily,",3
prescribing,1
ministers,21
lawful,39
impose,1
"ezra,",6
magistrates,5
"banishment,",1
